,LSOA21CD,LSOA21NM,geometry,nc_walk_15_all,nc_walk_30_all,nc_transit_15_all,nc_transit_30_all
205,E01010777,Bradford 021B,"POLYGON ((415015.13 437346.946, 415162.432 437271.142000001, 415176.686 437147.554, 415234 437116, 415203.91 437195.005000001, 415343.842 437140.6394, 415300.463 437097.937999999, 415368.19 437071.241, 415345.728 437049.023, 415427.776 436854.737, 415522.544 436874.278000001, 415557 436849.739, 415560.609 436700.117000001, 415500.715 436728.397, 415472 436688, 415502 436629, 415435 436636, 415460.999 436673, 415423 436695, 415316.694 436676.291999999, 415322.583 436617.911, 415373.88 436558.175000001, 415309.165 436572.647, 415303.001 436550, 415375 436488, 415462 436317, 415315.606 436270.176999999, 415295.41 436312.444, 415226.405 436469.687000001, 415136.5 436410.405999999, 415083.29 436520.710000001, 415022.455 436657.946, 414921.03 436882.653999999, 414903.423 436957.259, 414899.903 437022.595000001, 414800.906 437085.094000001, 414812.2 437181.499, 414706.633 437166.965, 414665.558 437160.146, 414652.084 437215.448000001, 414748.329 437206.51, 414863 437288, 414875.814 437328.137, 414960.963 437275.756999999, 415015.13 437346.946))",2.8,6.0,2.8,9.0
206,E01010778,Bradford 024E,"POLYGON ((416361.0095 436556.171499999, 416430.433 436525.787, 416440.5752 436547.802200001, 416457.889 436514.796, 416491.839 436530.367000001, 416505.958 436471.163000001, 416582.93 436413.42, 416357.906 436337.903000001, 416359.147 436144.946, 416522.4612 435974.5132, 416415.274 435851.575999999, 416398.534 435806.895, 416234.405 435668.405999999, 416078.594 435723.312000001, 416028.719 435797.812000001, 415977.983 435808.017000001, 415899.5 435771.187000001, 415762.596 435803.999, 415709.3375 435709.1085, 415576.813 435910.405999999, 415645 435934, 415586.85 436110.658, 415564.607 436226.163000001, 415599.729 436249.672, 415606.418 436337.908, 415637 436345.999, 415621.236 436458, 415731 436425, 415720.9325 436380.809, 415783.122 436304.517999999, 415854.147 436379.833000001, 415881.418 436312.614, 416042.352 436417.373400001, 416223.216 436411.01, 416314.739 436554.040999999, 416331.649 436852.642000001, 416355.557 436828.426999999, 416361.0095 436556.171499999))",0.4,3.2,0.4,4.0
207,E01010779,Bradford 021C,"POLYGON ((416362.189 438568.594000001, 416413.783 438475.476, 416526.999 438243.407, 416590 438245.594000001, 416636.905 438194.187999999, 416624.976 438162.938999999, 416548.212 438126.101, 416417.492 438063.991, 416403.2398 438092.364600001, 416343.947 438028.755999999, 416321.714 438060.109999999, 416263.6636 438036.7096, 416231.5494 437965.759, 416222.186 437919.856000001, 416179.5062 437897.509, 416210.177 437879.341, 416038.754 437609.443, 415961.071 437629.213, 415859.292 437540.733999999, 415924.528 437465.807, 415983.907 437383.185000001, 415901.108 437355.132999999, 415700.275 437271.607999999, 415727.29 437310.479, 415771.67 437340.109999999, 415757.4785 437511.015000001, 415735.7845 437530.074999999, 415695.081 437483.375499999, 415624.741 437592.389, 415575.924 437596.35, 415559.149 437612.682, 415713.1 437698.041999999, 415749.121 437658.671, 415775.242 437689.574999999, 415816.003 437656.487, 415853.768 437670.93, 415856.788 437710.842, 415889.883 437686.022, 415897.924 437731.489, 415951.833 437752.195, 415917 437823, 415762.765 437748.640000001, 415737.871 437755.085999999, 415757.996 437815.57, 415804.885 437836.191, 415790.9685 437867.958000001, 415925.37 437989.09, 415816.411 438069.050000001, 415741.865 438018.668, 415667.649 438096.823000001, 415660.019 438159.441, 415705 438186, 415715 438278, 415649.849 438242.902000001, 415639.42 438328.481000001, 415762.9826 438492.396400001, 416007.711 438529.999, 416207.594 438481.280999999, 416362.189 438568.594000001))",0.6,4.2,0.0,4.6
208,E01010781,Bradford 021D,"POLYGON ((416558.688 438101.719000001, 416460.313 437987.687000001, 416413.597 437981.596000001, 416490.895 437906.75, 416617.761 437716.869999999, 416635 437643.905999999, 416585.813 437629.687000001, 416592.887 437594.619999999, 416714.7938 437611.3982, 416741.407 437337.029999999, 416740.941 437326.530999999, 416716.616 437198.742000001, 416660.26 437185.046, 416586.2625 437266.024, 416496.196 437151.904999999, 416453.78 437194.348999999, 416414.592 437196.794, 416351.167 437274.243000001, 416272.456 437176.511, 416139.156 437207.129000001, 416153.519 437258.409, 416207.949 437259.865, 416191.074 437362.614499999, 416167.561 437313.682, 416160.777 437341.418, 416172.873 437464.112, 416153.358 437593.229, 416120 437541, 415924.528 437465.807, 415859.292 437540.733999999, 415961.071 437629.213, 416038.754 437609.443, 416210.177 437879.341, 416179.5062 437897.509, 416222.186 437919.856000001, 416231.5494 437965.759, 416263.6636 438036.7096, 416321.714 438060.109999999, 416343.947 438028.755999999, 416403.2398 438092.364600001, 416417.492 438063.991, 416548.212 438126.101, 416558.688 438101.719000001))",0.5,4.5,0.0,4.5
209,E01010782,Bradford 020B,"POLYGON ((415639.42 438328.481000001, 415649.849 438242.902000001, 415715 438278, 415705 438186, 415660.019 438159.441, 415667.649 438096.823000001, 415741.865 438018.668, 415816.411 438069.050000001, 415925.37 437989.09, 415790.9685 437867.958000001, 415804.885 437836.191, 415757.996 437815.57, 415737.871 437755.085999999, 415762.765 437748.640000001, 415917 437823, 415951.833 437752.195, 415897.924 437731.489, 415889.883 437686.022, 415856.788 437710.842, 415853.768 437670.93, 415816.003 437656.487, 415775.242 437689.574999999, 415749.121 437658.671, 415713.1 437698.041999999, 415559.149 437612.682, 415575.924 437596.35, 415624.741 437592.389, 415695.081 437483.375499999, 415735.7845 437530.074999999, 415757.4785 437511.015000001, 415771.67 437340.109999999, 415727.29 437310.479, 415700.275 437271.607999999, 415534.005 437120.129000001, 415491.5865 437154.764599999, 415419.148 437106.880999999, 415386.767 437122.163000001, 415343.842 437140.6394, 415203.91 437195.005000001, 415234 437116, 415176.686 437147.554, 415162.432 437271.142000001, 415015.13 437346.946, 415103 437625, 415000 437656, 414983 437624, 414907.0511 437613.999, 414954.167 437571.732000001, 414848.967 437596.835000001, 414877.847 437712.846999999, 414940 437789, 414986 437790, 415011 437864, 415012.728 437903.368000001, 415177.06 437967.806, 415529 438146.312000001, 415639.42 438328.481000001))",3.0,5.75,1.25,6.0
210,E01010783,Bradford 021E,"POLYGON ((416160.777 437341.418, 416167.561 437313.682, 416191.074 437362.614499999, 416207.949 437259.865, 416153.519 437258.409, 416139.156 437207.129000001, 416272.456 437176.511, 416303.029 437108.77, 416270.176 437105.119999999, 416296.905 437055.482000001, 416264.585 436973.327, 416258.599 436960.725, 416234 436926, 416308.8587 436892.0779, 416278.951 436863.004000001, 416261.616 436683.687999999, 416136.043 436559.634, 416080.68 436576.966, 416132.371 436745.163000001, 416124.625 436933.717, 416069.501 436943.864, 416068.192 436875.357000001, 416015.566 436874.851, 416019.098 436824.812000001, 415931.8784 436735.1942, 415929.903 436733.147, 415781.968 436893.775, 415770.004 436827.903999999, 415741 436829, 415553.999 436972, 415534.005 437120.129000001, 415700.275 437271.607999999, 415901.108 437355.132999999, 415983.907 437383.185000001, 415924.528 437465.807, 416120 437541, 416153.358 437593.229, 416172.873 437464.112, 416160.777 437341.418))",1.4,3.4,0.8,2.6
211,E01010784,Bradford 018C,"POLYGON ((413532.584 438270.313999999, 413770.5 438208.594000001, 413968.501 438222, 413940.556 438017.721000001, 413928.441 437947.248, 413877.7 437639.114, 413843 437643, 413842.172 437774.551000001, 413831 437846, 413862.886 437898.84, 413851.104 437953.992000001, 413800.982 437980.795, 413741.2254 437976.257200001, 413725.455 437863.091, 413664 437872, 413639.71 437716.904999999, 413622.874 437714.958000001, 413495.959 437780.120999999, 413399.918 437766.528000001, 413416.746 437881.015000001, 413345.749 437912.43, 413302 437927, 413222.819 437836.415999999, 413203.51 437866.51, 413064.185 437746.175000001, 412664.727 437805.686000001, 412553.099 437881.753, 412472.595 438045.903999999, 412471.095 438110.812000001, 412259.688 438180.594000001, 412218 438262.001, 412654.784 438366.941, 412876.288 438383.988, 413088.813 438388.905999999, 413188.33 438347.061000001, 413369.529 438301.202, 413532.584 438270.313999999))",1.0,3.0,1.0,5.833333333333333
212,E01010785,Bradford 018D,"POLYGON ((413862.886 437898.84, 413831 437846, 413842.172 437774.551000001, 413843 437643, 413833.877 437600.027000001, 413788.005 437564.137, 413809.99 437519.104, 413788.586 437494.17, 413739.479 437529.324999999, 413638.6 437461.382999999, 413617.347 437504.658, 413544.222 437476.526000001, 413527.902 437392.061000001, 413600.179 437367.318, 413622.725 437318.312000001, 413449.83 437331.733999999, 413417.628 437249.853, 413360.382 437274.711200001, 413427.254 437353.267000001, 413319.284 437374.606000001, 413325.4055 437503.455, 413348.564 437508.25, 413280.202 437512.586999999, 413274.989 437600.708000001, 413315.981 437605.540999999, 413324 437675.999, 413327.891 437711.016000001, 413236.821 437719.555, 413207.417 437666.005000001, 413163.734 437708.617000001, 413186.127 437764.163000001, 413362.8845 437746.011, 413399.918 437766.528000001, 413495.959 437780.120999999, 413622.874 437714.958000001, 413639.71 437716.904999999, 413664 437872, 413725.455 437863.091, 413741.2254 437976.257200001, 413800.982 437980.795, 413851.104 437953.992000001, 413862.886 437898.84))",1.0,3.8333333333333335,1.0,7.5
213,E01010786,Bradford 018E,"POLYGON ((413416.746 437881.015000001, 413399.918 437766.528000001, 413362.8845 437746.011, 413186.127 437764.163000001, 413163.734 437708.617000001, 413207.417 437666.005000001, 413236.821 437719.555, 413327.891 437711.016000001, 413324 437675.999, 413315.981 437605.540999999, 413274.989 437600.708000001, 413280.202 437512.586999999, 413348.564 437508.25, 413325.4055 437503.455, 413319.284 437374.606000001, 413427.254 437353.267000001, 413360.382 437274.711200001, 413417.628 437249.853, 413522.021 437244.324999999, 413558.582 437175.5065, 413408.557 437113.638, 413365.329 437121.979, 413368 437029, 413334 437030, 413330 437112, 413384.513 437172.872, 413347.435 437219.217499999, 413330.52 437178.782500001, 413269.4835 437165.873, 413183 437244.999, 413092.027 437197.867000001, 413062.551 437122.039000001, 413011.333 437050.538000001, 413003.973 437082.82, 412936.967 437080.721000001, 412900.283 437136.799000001, 413017.51 437213.503, 412998.9388 437259.006200001, 412804.258 437199.444, 412764.3485 437195.6285, 412782.692 437264.822000001, 412836.971 437284.24, 412817.319 437345.846999999, 412704 437412, 412683.648 437336.538000001, 412635 437325, 412502.428 437273.137, 412422.007 437348.732999999, 412536.9395 437450.294, 412521.503 437485.191, 412581.094 437537.688999999, 412581.6 437622.407299999, 412616.687 437661.5, 412619.688 437742.905999999, 412553.099 437881.753, 412664.727 437805.686000001, 413064.185 437746.175000001, 413203.51 437866.51, 413222.819 437836.415999999, 413302 437927, 413345.749 437912.43, 413416.746 437881.015000001))",0.5,1.75,0.5,4.75
214,E01010787,Bradford 020C,"POLYGON ((413857.577 437499.800000001, 413831.688 437416.641000001, 413874 437407, 413886.64 437350.202, 414000.286 437226.566, 414031.163 437303.963, 414124.0073 437287.1018, 414065.844 437228.172, 414085.737 437148.436000001, 414121.77 437129.357999999, 414148.325 437158.948999999, 414195.141 437121.168, 414275.377 437136.517999999, 414316.018 437209.245999999, 414285.784 437252.784, 414312 437279, 414379 437190, 414406 437212, 414384 437363.001, 414435.394 437365.189999999, 414416.5237 437425.0197, 414628.221 437416.039000001, 414652.084 437215.448000001, 414665.558 437160.146, 414647.414 437143.122, 414659 437179, 414593.768 437209.42, 414458.65 437117.767999999, 414478 437047, 414521.365 436958.691, 414492 436948, 414443.03 436997.773, 414382 436975, 414415 436894, 414287.739 436846.814999999, 414264.083 436718.994999999, 414056.884 436672.5065, 414140.236 436571.038000001, 414243.436 436203.334000001, 414013.597 436163.741, 413915.594 436119.187000001, 413811.5 436008.905999999, 413737.094 436029.405999999, 413671.813 435993.405999999, 413656.406 436071.687000001, 413772.499 436157.308, 413727.01 436237.884, 413615.812 436182.407, 413607.688 436294.094000001, 413467 436297.812000001, 413501.5 436530.403000001, 413500.593 436679.312000001, 413468.612 436735.804, 413391.733 436921.655999999, 413538.999 436957, 413596.462 437038.615, 413409.8575 437029.8555, 413408.557 437113.638, 413558.582 437175.5065, 413522.021 437244.324999999, 413417.628 437249.853, 413449.83 437331.733999999, 413622.725 437318.312000001, 413600.179 437367.318, 413527.902 437392.061000001, 413544.222 437476.526000001, 413617.347 437504.658, 413638.6 437461.382999999, 413739.479 437529.324999999, 413788.586 437494.17, 413809.99 437519.104, 413788.005 437564.137, 413833.877 437600.027000001, 413843 437643, 413877.7 437639.114, 413921.1209 437626.8411, 413896 437500, 413857.577 437499.800000001))",1.2,5.4,1.0,9.2
215,E01010788,Bradford 020D,"POLYGON ((414218.513 437506.771, 414386.044 437499.539000001, 414537.044 437506.637, 414648.296 437533.776000001, 414629.1405 437423.4154, 414628.221 437416.039000001, 414416.5237 437425.0197, 414435.394 437365.189999999, 414384 437363.001, 414406 437212, 414379 437190, 414312 437279, 414285.784 437252.784, 414316.018 437209.245999999, 414275.377 437136.517999999, 414195.141 437121.168, 414148.325 437158.948999999, 414121.77 437129.357999999, 414085.737 437148.436000001, 414065.844 437228.172, 414124.0073 437287.1018, 414031.163 437303.963, 414000.286 437226.566, 413886.64 437350.202, 413874 437407, 413831.688 437416.641000001, 413857.577 437499.800000001, 413896 437500, 413921.1209 437626.8411, 414069.949 437536.744000001, 414218.513 437506.771))",2.0,6.25,1.25,10.25
216,E01010789,Bradford 025A,"POLYGON ((414659 437179, 414647.414 437143.122, 414665.558 437160.146, 414706.633 437166.965, 414812.2 437181.499, 414800.906 437085.094000001, 414899.903 437022.595000001, 414903.423 436957.259, 414921.03 436882.653999999, 415022.455 436657.946, 414852 436506, 414855.076 436429.694, 414818.528 436447.233999999, 414792.908 436355.157, 414758.9012 436390.049000001, 414733.927 436444.834000001, 414774.48 436487.829, 414700 436511, 414657.0715 436489.035499999, 414648 436515, 414776.001 436586, 414740.678 436632.221000001, 414637.644 436551.086999999, 414596.18 436521.719000001, 414523.57 436546.181500001, 414478.111 436519.431500001, 414264.083 436718.994999999, 414287.739 436846.814999999, 414415 436894, 414382 436975, 414443.03 436997.773, 414492 436948, 414521.365 436958.691, 414478 437047, 414458.65 437117.767999999, 414593.768 437209.42, 414659 437179))",2.2,6.4,1.8,13.2
217,E01010790,Bradford 018F,"POLYGON ((412836.971 437284.24, 412782.692 437264.822000001, 412764.3485 437195.6285, 412804.258 437199.444, 412998.9388 437259.006200001, 413017.51 437213.503, 412900.283 437136.799000001, 412936.967 437080.721000001, 413003.973 437082.82, 413011.333 437050.538000001, 413062.551 437122.039000001, 413092.027 437197.867000001, 413183 437244.999, 413269.4835 437165.873, 413330.52 437178.782500001, 413347.435 437219.217499999, 413384.513 437172.872, 413330 437112, 413334 437030, 413368 437029, 413365.329 437121.979, 413408.557 437113.638, 413409.8575 437029.8555, 413596.462 437038.615, 413538.999 436957, 413391.733 436921.655999999, 413468.612 436735.804, 413290.906 436778.001, 413228.594 436741.5, 413199.094 436649.594000001, 413102.228 436569.203, 412880 436478.812000001, 412787.143 436271.415999999, 412782.0992 436262.1052, 412693.594 436598.219000001, 412620.594 436678.405999999, 412494.9468 436695.2072, 412131.2285 436639.104, 412047.094 436674.812999999, 411955.313 436774.812000001, 411982.906 436849.687000001, 412050.688 436857.187000001, 412159.094 436945, 412299.847 437215.313999999, 412422.007 437348.732999999, 412502.428 437273.137, 412635 437325, 412683.648 437336.538000001, 412704 437412, 412817.319 437345.846999999, 412836.971 437284.24))",0.0,1.2,0.0,3.2
